document_id,main_category,sub_category
00435,cs,IT
06594,stat,ME
09513,astro-ph,SR
04832,physics,optics
06344,math,AG
03368,math,DG
06700,cs,CL
10138,physics,plasm-ph
08931,math,PR
03736,astro-ph,CO
02921,math,DS
05899,math,CO
01048,cs,CR
04984,math,NA
03229,math,GR
01092,math,NA
04669,cs,GT
04243,math,OC
04288,cs,CY
02688,cs,IT
06949,math,OA
04742,math,HO
02535,cond-mat,mtrl-sci
04409,math,RT
02567,cs,LG
00643,cond-mat,mes-hall
08595,math,DS
09394,hep-th,
08211,astro-ph,EP
06987,astro-ph,IM
10137,hep-ph,
01260,cs,CV
09103,cs,CV
01193,quant-ph,
03487,hep-ph,
04111,stat,ME
04197,cond-mat,mtrl-sci
01539,q-bio,QM
07367,cs,NI
08090,cs,CR
04521,physics,app-ph
05529,astro-ph,EP
03106,cs,DL
05025,hep-ex,
06168,q-bio,NC
06343,physics,ins-det
00494,q-bio,CB
05635,cond-mat,soft
02147,cs,DC
08806,q-bio,NC
00289,cs,CV
09850,math,OC
04452,cond-mat,stat-mech
06242,physics,comp-ph
05411,cs,IT
03401,math,OA
08097,hep-th,
00514,hep-ph,
10364,quant-ph,
04424,math,LO
05987,cond-mat,mtrl-sci
01358,physics,gen-ph
05703,physics,bio-ph
09551,cond-mat,mes-hall
00655,math,RT
04447,math,DG
09444,cs,DC
01021,astro-ph,IM
04657,gr-qc,
03377,math,DS
03741,math,PR
00740,physics,hist-ph
07766,math,OC
00379,math,GR
05197,math,GT
00271,nucl-th,
03313,math,GT
10520,econ,EM
08769,hep-ex,
08697,physics,comp-ph
02811,cs,NI
04683,math,AP
00696,math-ph,
00427,math,HO
01016,math,PR
05194,math,OC
06188,astro-ph,SR
05214,math,CA
02458,astro-ph,EP
04881,cond-mat,stat-mech
02071,math,RA
01288,cs,CG
08109,math,AP
07003,cs,IT
02005,quant-ph,
05585,cs,CV
05348,astro-ph,GA
06520,cond-mat,stat-mech
10013,math-ph,
02393,astro-ph,CO
10387,math,LO
03954,cs,AI
03977,nucl-th,
01462,physics,flu-dyn
05874,nlin,AO
05575,math,PR
08813,hep-ph,
03174,hep-ph,
01532,astro-ph,HE
00934,quant-ph,
07874,astro-ph,SR
02991,cond-mat,mes-hall
09520,eess,IV
08847,cond-mat,mes-hall
06261,cs,CL
08589,cs,CR
04906,hep-ph,
01811,q-fin,CP
07559,math,AT
09564,math,PR
09463,cond-mat,stat-mech
04438,cs,CV
06262,cond-mat,mtrl-sci
03007,hep-ph,
07170,astro-ph,HE
03171,astro-ph,SR
08315,math,AT
07256,hep-ph,
09034,cs,FL
03871,astro-ph,SR
04831,physics,chem-ph
01862,cond-mat,quant-gas
05616,physics,comp-ph
03909,physics,flu-dyn
09976,math,NT
02085,astro-ph,SR
09924,math-ph,
01889,astro-ph,HE
02015,math,OC
03340,math,PR
02424,cond-mat,str-el
09590,math,NT
10414,physics,ins-det
07596,nlin,SI
06963,cond-mat,supr-con
08864,math,CV
07546,cs,NE
03484,cs,NI
06339,math,DS
07758,math,SP
10135,physics,ins-det
01828,cs,CL
04283,astro-ph,GA
04383,math,AT
06074,astro-ph,HE
02384,cs,SD
05044,astro-ph,GA
03955,astro-ph,EP
09221,hep-th,
02131,cond-mat,quant-gas
00188,math,CO
00139,math,DS
09700,astro-ph,GA
00921,math,NT
05384,physics,flu-dyn
01133,astro-ph,GA
06267,cs,SE
02128,eess,SP
03958,math,RT
02697,math,PR
10151,astro-ph,HE
04867,math,GT
03384,astro-ph,EP
10015,math,ST
06733,cs,DS
04299,cs,IT
10119,cs,LG
06095,math,NA
06330,cond-mat,mtrl-sci
10016,physics,comp-ph
03105,astro-ph,GA
01853,q-bio,NC
06914,math,DG
04348,cs,DC
07305,math,KT
05346,cond-mat,mes-hall
05803,physics,soc-ph
06014,eess,SP
04080,q-fin,EC
07090,cs,CR
06595,q-fin,RM
06034,math,CO
06800,hep-th,
00631,cs,AI
07918,math,GR
01969,cond-mat,dis-nn
02221,cs,NI
00002,q-bio,NC
10379,cond-mat,mes-hall
06931,gr-qc,
00445,physics,app-ph
07873,stat,ME
02504,math,ST
00688,cs,CV
02318,cs,CR
09645,hep-th,
04054,cond-mat,mtrl-sci
08190,physics,bio-ph
08557,cond-mat,soft
02224,quant-ph,
05653,math,AP
00498,astro-ph,HE
06233,astro-ph,HE
00747,gr-qc,
06911,math,QA
06323,cs,IR
03278,physics,pop-ph
04282,astro-ph,GA
03261,cs,HC
07065,hep-ph,
02041,physics,atom-ph
05053,cond-mat,mes-hall
08223,math,MG
02240,cond-mat,soft
10357,hep-ph,
06805,cs,LG
00478,gr-qc,
01960,cond-mat,mes-hall
04597,q-bio,PE
09184,cs,CV
09666,math,AG
01391,astro-ph,IM
01108,cs,NI
09207,quant-ph,
09574,gr-qc,
08809,math,NA
01321,nlin,SI
01628,math,GM
04736,astro-ph,HE
07284,hep-ph,
03246,cond-mat,mtrl-sci
07063,stat,ME
08268,cs,CV
07466,nucl-th,
00913,physics,chem-ph
05111,astro-ph,GA
06211,astro-ph,GA
01070,cond-mat,mtrl-sci
10226,astro-ph,SR
06459,physics,app-ph
06348,math,PR
00035,cs,RO
06821,physics,atom-ph
02293,astro-ph,IM
06917,physics,optics
06277,cs,CV
04026,cs,LO
06674,math,DG
02476,eess,SP
01726,cs,CV
03100,astro-ph,HE
06822,cs,CR
04907,cs,IT
00479,quant-ph,
09308,cs,CR
08468,cs,CV
10487,q-fin,RM
08015,math,RT
00550,math,AG
00072,math,DS
04435,astro-ph,SR
03604,cs,AI
00626,cond-mat,str-el
08313,math,CO
09628,cs,IT
05434,hep-th,
03287,math,CO
03424,nucl-ex,
09471,cs,SI
08280,cond-mat,mes-hall
03771,gr-qc,
08232,math,AP
04366,cs,IT
07660,q-bio,QM
04554,cs,IR
03612,cs,AI
04445,math,DS
00012,hep-lat,
04352,cs,IT
05607,cs,RO
08920,cond-mat,mes-hall
07026,cs,SE
05133,cond-mat,mtrl-sci
06146,cs,CL
07997,physics,ins-det
02247,math,CA
01393,math,CO
10279,cond-mat,mtrl-sci
03644,cs,DB
03591,math,OC
04630,cond-mat,mtrl-sci
03798,math,RA
03993,astro-ph,EP
06948,astro-ph,IM
00538,nlin,SI
05123,quant-ph,
06924,cond-mat,stat-mech
02981,nlin,SI
01812,math,GT
04470,cs,CL
02687,cs,IR
07377,cond-mat,stat-mech
05922,stat,ML
10055,cs,AI
01052,physics,optics
01419,cond-mat,str-el
06365,nucl-th,
06053,cs,CY
04053,stat,ML
03562,cs,CL
00302,math,AC
02952,math,DG
08149,astro-ph,EP
04097,math,CO
01454,cs,CV
09297,physics,hist-ph
00959,stat,AP
04090,math,PR
03715,cond-mat,stat-mech
02822,hep-th,
08709,cs,CC
10071,math,CA
09525,math,AP
10598,math,PR
10041,cs,CV
06903,cond-mat,supr-con
04031,astro-ph,SR
02335,cs,NE
05915,cs,CR
07137,astro-ph,SR
09825,math,OC
07676,hep-th,
08244,q-bio,PE
02517,math,LO
10245,hep-ph,
06098,hep-th,
05890,physics,flu-dyn
07972,physics,chem-ph
00976,math,AP
00801,cs,CL
05642,astro-ph,SR
08137,q-bio,OT
05291,math,AG
01975,math,AC
09027,physics,optics
07890,math,AP
05259,math,SG
02605,astro-ph,GA
03334,nucl-th,
03701,math,DS
05069,math,GT
03732,cond-mat,mtrl-sci
05086,cs,RO
07485,cs,CC
07198,cs,CV
08734,cond-mat,soft
05277,nucl-th,
10584,math,OC
07674,cs,CV
02662,math,NA
03353,gr-qc,
04998,math,CA
05120,astro-ph,CO
09839,astro-ph,HE
03962,physics,soc-ph
06421,eess,SP
01548,eess,SP
09461,physics,atom-ph
00217,cond-mat,mes-hall
02536,hep-ph,
09329,cond-mat,mtrl-sci
01284,math,PR
06238,astro-ph,GA
06297,quant-ph,
03372,math,SP
06184,hep-ph,
00526,hep-ph,
00075,eess,AS
05986,astro-ph,GA
08566,astro-ph,CO
04190,cs,IT
04624,cs,SI
04545,cs,IT
01170,cs,IT
03803,hep-ph,
06994,math,AG
00885,stat,CO
08717,physics,acc-ph
01473,hep-lat,
08261,math,AG
02866,cond-mat,str-el
09733,math,FA
08144,astro-ph,CO
02364,math,ST
00337,gr-qc,
01077,hep-th,
09512,math,AP
04067,cs,IT
07472,cs,NI
08567,cond-mat,mtrl-sci
07291,hep-ph,
06119,physics,atom-ph
02298,cs,IT
07332,math,FA
09288,cs,SI
09345,cs,NI
10182,cs,LG
09975,cs,CL
06545,astro-ph,IM
03016,math,AT
04012,cs,CV
07197,math,GR
08210,cond-mat,dis-nn
03834,cs,ET
10083,cs,IT
08887,hep-ph,
06165,hep-th,
00400,math,OC
05527,math,AP
03518,astro-ph,GA
04502,math,CO
05753,math,AG
03463,hep-th,
02537,physics,flu-dyn
02064,physics,soc-ph
08930,cs,LG
07527,physics,app-ph
07425,hep-th,
05389,q-bio,TO
01848,astro-ph,HE
03283,quant-ph,
03849,cond-mat,mtrl-sci
09506,hep-ph,
07072,astro-ph,GA
06808,physics,optics
04775,cs,IT
09119,astro-ph,IM
05574,cs,CV
01819,math,NT
01579,cs,PL
00006,astro-ph,GA
03449,astro-ph,IM
10452,astro-ph,HE
03853,cond-mat,str-el
00835,astro-ph,CO
09248,math,DG
05691,quant-ph,
07412,cs,SI
07691,cs,LG
03267,quant-ph,
03986,cs,CV
09518,cs,CV
06628,astro-ph,GA
07110,cs,CV
02345,cond-mat,mes-hall
01664,astro-ph,HE
07088,cond-mat,soft
08391,cs,CV
02034,gr-qc,
06213,math-ph,
04399,physics,app-ph
05028,nucl-ex,
10428,math,GT
01278,stat,ME
02690,cs,SD
07805,astro-ph,GA
04398,math,DG
04077,math,OC
02475,cs,CV
05432,hep-ph,
08384,physics,app-ph
03868,cs,IT
02520,math,SP
04171,astro-ph,GA
00261,math,OC
07016,physics,atom-ph
06515,math,FA
06208,cs,SI
04010,cs,IT
10567,stat,ME
05251,math,OC
09081,math,DG
02408,astro-ph,HE
07744,cond-mat,soft
05660,nlin,AO
08106,hep-th,
09277,quant-ph,
08527,hep-th,
01556,math,CO
08839,cs,CV
09643,hep-ph,
02661,gr-qc,
05579,math,AG
03226,cs,LG
03744,stat,ML
03319,math,PR
01180,cs,LO
01342,physics,atom-ph
07866,nucl-th,
05671,cs,RO
01873,math,GN
00155,cond-mat,quant-gas
02729,quant-ph,
02257,stat,ML
02926,math-ph,
07930,math,AG
03739,math,DS
08389,cond-mat,mtrl-sci
07484,cs,IT
10094,cs,NI
04627,physics,soc-ph
08528,math,CT
00679,physics,class-ph
00288,math,CO
03548,math,PR
07547,math,CO
00789,astro-ph,HE
06516,astro-ph,HE
04985,math,OC
08174,math,NT
05465,math,ST
03223,gr-qc,
08975,astro-ph,CO
06648,physics,ao-ph
02745,cs,IT
05708,physics,flu-dyn
03621,physics,optics
01897,math,LO
05337,math,AG
06147,stat,ML
09797,cs,LG
08706,cs,CV
09456,stat,ME
07831,astro-ph,EP
03194,quant-ph,
04698,hep-th,
05859,math,CA
07420,math,AP
01533,q-bio,BM
07841,cond-mat,soft
05700,cs,NI
08029,math,CO
04204,astro-ph,IM
00278,hep-ph,
06097,astro-ph,GA
09498,math,NT
01876,q-bio,QM
04489,cs,IT
08563,physics,flu-dyn
06883,cs,LO
06901,physics,med-ph
04592,gr-qc,
03686,astro-ph,SR
00385,cs,RO
02678,math,CO
02526,math-ph,
04593,cs,IT
08587,quant-ph,
00611,quant-ph,
08643,math,DG
08500,hep-lat,
05321,cond-mat,quant-gas
05582,math-ph,
05054,math,CA
05478,hep-ph,
03857,cs,DM
00541,gr-qc,
10334,math,DS
00942,physics,optics
03180,math,CA
02963,math,DG
02857,cs,LO
04137,cs,RO
04138,astro-ph,HE
08342,math,CV
07167,eess,SP
03096,astro-ph,GA
10442,cs,CV
08974,math,PR
09568,astro-ph,SR
07441,physics,comp-ph
01424,astro-ph,HE
09408,math,NA
04258,physics,flu-dyn
10322,physics,atom-ph
10475,astro-ph,SR
05540,math,DG
08982,nucl-th,
09922,math,NA
04874,cond-mat,str-el
03147,stat,AP
01513,hep-ph,
02462,cond-mat,mtrl-sci
02250,gr-qc,
06298,math,AP
04330,cond-mat,mtrl-sci
10020,math,SP
01844,quant-ph,
06775,cond-mat,mtrl-sci
09959,physics,optics
08831,cs,CL
05519,cond-mat,mes-hall
05754,astro-ph,EP
10400,math,AP
09025,cond-mat,mtrl-sci
07860,cs,CY
03521,astro-ph,SR
09282,math,NA
09381,astro-ph,HE
09843,math-ph,
00845,nucl-ex,
05151,cs,CV
07296,math,OA
09054,cs,CV
08325,math,DS
02885,math,NT
00451,cs,CV
05827,gr-qc,
04469,math,FA
03583,stat,ME
02194,cs,IT
07299,q-bio,QM
08303,math,DG
02741,cs,NI
07613,nucl-th,
00618,math,OC
02112,cs,RO
00126,cond-mat,mes-hall
05714,math,AC
02303,eess,IV
03626,cond-mat,mes-hall
00563,cs,IT
02915,cond-mat,mtrl-sci
07667,math,CO
10435,physics,flu-dyn
00203,physics,bio-ph
04530,cs,NE
03352,astro-ph,GA
09699,astro-ph,GA
06453,physics,gen-ph
01682,nucl-th,
10080,cs,DL
00345,cs,AI
06527,astro-ph,CO
02377,cs,SY
03646,physics,optics
00468,math,GM
07220,math,PR
09005,cs,CV
06125,math,QA
07587,cs,IT
07025,math,CO
02285,math,AP
06943,math,KT
09867,math,NA
07716,astro-ph,SR
08214,cs,LG
01343,cond-mat,mes-hall
04051,hep-ph,
08340,physics,data-an
03893,astro-ph,GA
10473,astro-ph,GA
05864,cs,SC
08415,cond-mat,soft
08256,stat,ML
09114,math,SP
06457,cs,CV
08644,hep-ph,
04018,cs,CV
04485,math,PR
01874,stat,CO
08973,math,CT
05212,cs,RO
04434,hep-th,
02068,physics,data-an
02077,cs,NI
06474,math,RA
03731,cond-mat,mtrl-sci
05637,cs,OS
02314,math,AP
08664,cs,CR
09065,stat,CO
03584,astro-ph,GA
06680,math-ph,
04761,cs,IT
07854,math,CO
05305,econ,EM
05766,q-bio,MN
09849,math,FA
09341,math,FA
04549,math,DS
07464,hep-th,
01799,stat,ML
10341,math,ST
01259,nucl-th,
05262,math,NT
10263,cs,DC
02632,gr-qc,
07483,cond-mat,stat-mech
09029,cs,IT
03861,cs,IT
03098,hep-th,
08304,math-ph,
01922,cs,GR
08361,cs,CV
03199,hep-th,
08193,astro-ph,SR
01500,astro-ph,GA
00342,cond-mat,str-el
06166,quant-ph,
09541,stat,AP
01522,quant-ph,
04210,math,DG
09698,astro-ph,SR
00026,physics,flu-dyn
03127,cs,CV
02868,cs,IT
01971,cond-mat,soft
05523,math,AP
09681,astro-ph,HE
10390,cond-mat,supr-con
06793,cs,PL
00228,astro-ph,HE
04573,math,NA
02820,quant-ph,
00756,cond-mat,quant-gas
04803,math,CO
08470,cond-mat,mes-hall
07649,q-bio,BM
00077,cs,CV
06088,math,AP
09348,math,NA
02990,physics,plasm-ph
04280,astro-ph,HE
09581,hep-lat,
09871,math,CO
06391,cs,CE
01204,cs,LG
02317,astro-ph,CO
05974,cs,CR
02059,hep-th,
08263,cond-mat,soft
04822,cond-mat,other
03478,astro-ph,EP
01814,cs,AI
07364,astro-ph,GA
05705,astro-ph,HE
02744,astro-ph,EP
01232,math,CO
03231,cond-mat,stat-mech
06272,cond-mat,str-el
03860,math,CO
00211,stat,ME
03444,math,AP
01363,cond-mat,mes-hall
02419,astro-ph,GA
02816,cs,DS
04047,physics,ins-det
08286,math,AG
06051,hep-th,
07516,math,CO
07821,math,DG
08853,hep-th,
07237,cs,DB
04291,quant-ph,
09278,cond-mat,mtrl-sci
05320,math,GR
02050,math,ST
07620,hep-th,
08762,math,CT
02529,math,PR
08870,math,NA
00503,math,CV
07229,cs,AI
08516,math,AP
10179,math,NT
10436,cs,FL
07470,physics,optics
01263,cs,SY
06939,astro-ph,SR
07843,hep-ph,
05004,math,CA
05910,math,RA
06230,stat,ML
04270,eess,SP
07279,astro-ph,GA
08133,q-bio,PE
02917,quant-ph,
02614,physics,atom-ph
07231,physics,ins-det
05555,math,NT
02167,physics,comp-ph
02972,cond-mat,mes-hall
00713,quant-ph,
04375,astro-ph,GA
04320,nucl-th,
06128,stat,AP
07507,cs,CL
08292,hep-ph,
01642,math,CO
06965,cs,DB
06044,cs,CY
09673,cs,CC
00543,cs,CV
04033,cs,IT
03490,cond-mat,supr-con
10508,cs,NI
09735,math,SG
01678,cond-mat,stat-mech
00681,stat,ML
04125,math,AG
03704,gr-qc,
03900,astro-ph,SR
06707,astro-ph,SR
01644,cond-mat,supr-con
02496,cs,IT
08890,astro-ph,HE
09847,cs,CV
00382,stat,ME
06798,quant-ph,
02655,cond-mat,mes-hall
07576,math,CA
05605,cs,IR
06908,math,SP
02487,math,DG
06425,q-fin,PM
01104,physics,plasm-ph
05135,cs,SY
04458,cond-mat,str-el
04186,cond-mat,mes-hall
02168,hep-ph,
10026,math,FA
08298,physics,plasm-ph
08081,hep-th,
03054,math,AC
08976,cond-mat,stat-mech
04722,hep-ph,
09794,physics,comp-ph
08169,quant-ph,
02797,cs,NE
00100,physics,soc-ph
02973,math,PR
03985,math,CO
03500,astro-ph,GA
04456,astro-ph,GA
07306,gr-qc,
05396,astro-ph,CO
05450,quant-ph,
08450,cs,PL
04941,astro-ph,GA
09888,cs,IT
05206,cs,DB
06687,cs,CV
00164,hep-ph,
09609,math,CO
01985,math,DS
09494,cond-mat,mes-hall
04487,cs,NE
09585,cond-mat,quant-gas
03727,quant-ph,
08855,math,RA
04321,cond-mat,str-el
09613,math-ph,
02053,quant-ph,
00774,cond-mat,mes-hall
03924,cs,CV
10220,quant-ph,
02507,cs,CY
09656,hep-ph,
02311,hep-th,
03196,astro-ph,SR
04915,math,FA
04153,stat,CO
03182,cs,CV
07349,hep-th,
08605,nucl-th,
07007,math,GT
07859,quant-ph,
04052,cs,SD
05717,quant-ph,
02513,math,AG
01138,hep-ph,
02230,quant-ph,
02282,math,AG
09252,cs,IT
06787,math,DG
01348,cond-mat,mes-hall
06216,cs,DS
06953,cs,RO
05872,nlin,AO
03774,cond-mat,str-el
07304,math,CA
09637,physics,soc-ph
08932,cond-mat,mes-hall
03071,quant-ph,
03070,math,NT
04790,math,GT
05436,astro-ph,HE
00672,astro-ph,CO
06052,cs,CY
09150,stat,ML
09256,cs,IT
10605,hep-th,
07245,astro-ph,SR
08070,math,PR
01592,astro-ph,CO
07693,cs,LG
03017,math,OC
08959,cond-mat,quant-gas
09059,math,FA
10158,hep-ph,
07108,cs,CC
01246,physics,atom-ph
06871,hep-th,
05627,cs,LG
03263,math,AP
03441,quant-ph,
02237,physics,ins-det
09789,math,SP
06853,q-bio,PE
00569,stat,ME
00031,physics,flu-dyn
06081,astro-ph,GA
03882,hep-ph,
05453,cs,CL
10159,hep-ph,
03303,hep-ph,
10363,cond-mat,supr-con
09437,cond-mat,str-el
00593,cond-mat,other
02464,physics,bio-ph
00157,math,PR
00972,physics,plasm-ph
03841,gr-qc,
03740,eess,AS
10403,hep-ph,
00937,astro-ph,HE
03807,math,NT
05179,math,FA
04075,math,CA
02315,cs,IT
06618,math,OC
00222,cs,IT
07492,cs,CV
04950,astro-ph,CO
00854,physics,optics
01468,astro-ph,IM
08092,cs,CV
07217,physics,flu-dyn
08591,physics,optics
09174,math,OC
02291,cond-mat,mtrl-sci
05879,math,NA
05648,math,NA
08868,math,DG
02876,cs,IT
04904,math,DS
05811,cond-mat,mes-hall
10288,cs,IR
04418,quant-ph,
05810,astro-ph,SR
06544,astro-ph,GA
02978,math,NA
08262,math,CO
00450,math,NA
08739,physics,comp-ph
02764,cs,LG
01616,astro-ph,HE
04689,cond-mat,mes-hall
07742,stat,AP
10150,physics,flu-dyn
00297,cs,DC
01466,cs,CV
06823,hep-ph,
02583,cond-mat,str-el
09474,astro-ph,EP
01646,astro-ph,HE
07838,math,RA
07360,astro-ph,CO
02968,math,DG
08582,astro-ph,SR
07280,hep-th,
05855,cs,SI
08245,astro-ph,GA
00790,hep-ph,
03395,astro-ph,SR
00806,hep-th,
02152,math,NT
08173,gr-qc,
08606,cond-mat,mes-hall
04920,cs,IT
10294,cs,NI
03198,math,AG
03248,hep-th,
04965,math,CO
05198,cs,SE
03836,physics,acc-ph
09562,math,DG
08892,math,OC
08905,math,CO
10040,cs,GR
00908,cs,CV
09626,cs,HC
06643,astro-ph,HE
08683,astro-ph,SR
03297,physics,app-ph
03159,physics,ins-det
07490,cond-mat,stat-mech
04365,cond-mat,supr-con
08879,physics,optics
00760,math,CO
07163,math,CO
09062,astro-ph,HE
01686,cond-mat,stat-mech
06394,physics,plasm-ph
04127,physics,app-ph
07045,physics,atom-ph
09614,physics,bio-ph
00432,cs,GR
07214,math,FA
05219,q-bio,NC
09458,q-fin,MF
02608,cs,CV
06581,math,ST
03216,math,OC
10474,gr-qc,
03034,astro-ph,GA
10373,physics,acc-ph
05980,quant-ph,
06706,quant-ph,
06732,cs,CV
03057,math,NT
07830,math,PR
10359,math,PR
00623,math,OC
02835,math,DS
01879,quant-ph,
05774,math,RA
01757,cs,RO
10557,hep-ph,
09014,math,DS
09677,physics,app-ph
07597,math,FA
03005,math,RA
03672,nucl-ex,
00983,math,AP
08861,cond-mat,mes-hall
04089,gr-qc,
10358,math,AP
09157,astro-ph,HE
04924,physics,chem-ph
02909,cs,NI
07352,astro-ph,SR
09139,math,AG
05051,physics,app-ph
07657,astro-ph,SR
00094,cs,PF
08862,math,PR
10482,cond-mat,mes-hall
07767,stat,AP
09193,physics,soc-ph
08119,cond-mat,mes-hall
01758,gr-qc,
00786,physics,optics
08885,math,FA
08981,cs,CV
06360,hep-ph,
05931,cs,LG
09153,math,LO
00927,math,CV
10405,astro-ph,IM
07069,cond-mat,mtrl-sci
02890,cs,IT
00556,math,AP
00657,math,CA
07775,astro-ph,EP
05779,math,NT
00585,hep-ph,
00545,cond-mat,supr-con
10529,gr-qc,
00539,math,SG
10006,math,AC
02252,math,CV
03465,math,RT
10167,quant-ph,
09275,cs,CC
07965,cs,CR
09369,math,LO
00857,stat,ML
08247,astro-ph,EP
02280,cond-mat,str-el
06351,cond-mat,mtrl-sci
08939,math,AP
01455,cs,LG
01118,physics,soc-ph
01265,cs,IT
00053,math,HO
09265,math,PR
10417,cs,NI
00903,cs,SE
08462,math,NT
07010,math,CA
02886,physics,acc-ph
08815,q-bio,PE
02329,cs,IT
02075,cs,LO
02683,math,GR
06780,physics,app-ph
01919,astro-ph,GA
05516,gr-qc,
02222,cond-mat,mes-hall
00800,hep-th,
03983,cs,CV
07725,astro-ph,EP
01578,math,NA
04157,physics,app-ph
07080,cs,CV
02500,quant-ph,
06350,astro-ph,SR
08310,stat,ML
09757,astro-ph,EP
10298,math,RT
06995,astro-ph,GA
09206,math,GR
08061,stat,AP
07869,hep-th,
08063,math-ph,
03219,hep-ph,
06304,math,AP
00087,hep-ph,
04546,cs,DC
05524,math,CO
09828,math,CA
06852,math,CA
03481,cs,IT
10208,math,CA
02914,physics,flu-dyn
00290,cs,CE
08918,cond-mat,mtrl-sci
02180,math,GT
06846,cs,DS
09714,physics,flu-dyn
01526,math,NA
09118,math,NA
04693,cs,LG
04838,physics,ins-det
10576,stat,ME
07829,cs,CV
10256,math,OA
05199,math,DS
09198,math,OA
09231,physics,bio-ph
00791,astro-ph,GA
06838,math,FA
09833,quant-ph,
00704,cond-mat,mtrl-sci
07534,cond-mat,mes-hall
02795,math,AP
04662,cs,CV
02841,cond-mat,supr-con
09030,cs,CL
09328,cond-mat,mtrl-sci
06291,physics,bio-ph
06451,cs,NI
06412,hep-lat,
09688,astro-ph,GA
09530,cs,CV
08494,stat,AP
09485,cs,IT
05528,hep-th,
03502,astro-ph,EP
04176,math,GN
04676,gr-qc,
03073,hep-ph,
08695,math,FA
04143,math,PR
01281,cs,CV
01945,math,MG
01406,physics,gen-ph
07011,cs,CY
04846,astro-ph,SR
08636,cond-mat,mtrl-sci
03068,cond-mat,str-el
10324,cs,CV
00935,physics,app-ph
10218,math,OC
07697,physics,flu-dyn
01486,cs,CV
02301,math,SG
01214,cond-mat,str-el
05501,math,OA
07439,math,AP
07684,math,CO
02621,cs,NI
07060,gr-qc,
08510,hep-ph,
09237,math,FA
02489,astro-ph,EP
01856,q-bio,PE
05089,cs,IT
02591,cs,CV
05807,hep-th,
08002,stat,CO
07707,astro-ph,EP
07989,gr-qc,
05177,math,CO
06997,cond-mat,mtrl-sci
08259,hep-ph,
09322,cs,IR
08206,cs,IT
01551,astro-ph,HE
10018,gr-qc,
01000,cs,AI
00872,math,AG
02038,physics,flu-dyn
03762,math,SG
09372,q-bio,QM
04247,cond-mat,supr-con
08486,cs,CV
02656,astro-ph,CO
09834,stat,ME
10525,cond-mat,mes-hall
02206,cs,NI
00971,cond-mat,mes-hall
02423,math,CO
08222,q-fin,CP
06774,gr-qc,
05891,astro-ph,GA
07575,hep-th,
04023,math,DG
07886,physics,comp-ph
02527,hep-th,
03086,physics,ins-det
08547,astro-ph,SR
00772,hep-th,
08845,math,AG
01277,hep-ph,
04960,math-ph,
06561,cond-mat,supr-con
10440,math-ph,
07389,math,OC
03062,astro-ph,CO
02752,math,OC
08094,cs,LG
08736,cond-mat,supr-con
08266,cs,IT
08221,astro-ph,HE
00708,cs,CV
00732,astro-ph,SR
03974,physics,flu-dyn
02383,cs,DL
06142,nucl-th,
02665,q-bio,QM
07902,math,ST
06437,stat,AP
07076,cs,IT
09312,cond-mat,mes-hall
01258,cs,CV
05765,astro-ph,CO
00960,hep-th,
06929,gr-qc,
01004,cond-mat,mes-hall
00128,astro-ph,CO
08525,hep-ph,
01676,quant-ph,
03634,cs,SY
04749,eess,IV
10553,math,FA
07057,astro-ph,CO
00416,math,CO
06878,cond-mat,stat-mech
02959,econ,EM
06986,physics,optics
03160,cs,AI
06970,math,NA
07285,cond-mat,mes-hall
04214,math,NT
10578,stat,ML
02110,math,AT
01789,astro-ph,EP
00986,math,RT
06250,math,AG
01107,nucl-th,
06003,gr-qc,
06865,math,FA
03949,astro-ph,GA
00192,cs,CV
06565,quant-ph,
05812,astro-ph,EP
02657,q-bio,NC
01262,cs,CV
02490,gr-qc,
04766,math,GT
04099,cs,RO
03476,physics,atom-ph
09436,cs,CV
00327,math,PR
05494,math,CO
06333,cs,IT
07149,math,LO
08476,quant-ph,
08324,cond-mat,mtrl-sci
09306,cs,IT
09309,stat,CO
04478,physics,flu-dyn
10301,astro-ph,GA
09684,quant-ph,
00720,astro-ph,SR
08084,gr-qc,
01257,astro-ph,HE
09352,physics,flu-dyn
05645,math,AP
08200,astro-ph,IM
02976,cs,IT
04065,cs,CV
09176,eess,SP
02187,astro-ph,CO
06185,astro-ph,EP
07906,gr-qc,
08917,cs,CR
10262,q-bio,TO
09247,q-bio,CB
05561,hep-ph,
09192,quant-ph,
07921,math,AP
05027,hep-th,
06671,nucl-ex,
02463,astro-ph,IM
02359,math,PR
05817,cond-mat,stat-mech
00580,math,GT
06116,astro-ph,EP
04591,math,FA
10447,cs,CV
04600,q-bio,QM
06418,physics,app-ph
03835,eess,SP
01521,cs,SI
06445,cs,CV
07410,astro-ph,SR
08963,physics,acc-ph
03322,cond-mat,mes-hall
10009,math,GR
07468,cond-mat,soft
04000,cond-mat,str-el
04952,astro-ph,GA
02592,physics,soc-ph
08944,gr-qc,
09904,math,CA
08051,cond-mat,other
00841,cs,CL
06192,astro-ph,SR
00282,cs,LG
08239,math,GR
06843,nlin,SI
03669,gr-qc,
09120,gr-qc,
01339,math-ph,
05930,hep-ph,
00813,math,DS
02680,cond-mat,stat-mech
02588,astro-ph,GA
03032,cs,CL
00233,physics,plasm-ph
03383,math,AP
05676,math-ph,
07207,cs,HC
02025,cs,RO
10335,math,AP
07155,math,RA
01685,math,CV
10467,cs,AI
02045,hep-th,
