document_id,email_domain
document_id,email_address
08404,hzdr.de
01725,onehome.me
06609,beauxbatons.edu
01428,icmp.lviv.ua
04510,gmail.com
04784,math.tifr.res.in
07257,amnh.org
02929,jp.ibm.com
07693,gmail.com
07693,gmail.com
07693,gmail.com
07693,gmail.com
07693,gmail.com
07693,gmail.com
02841,iiserb.ac.in
02487,163.com
07582,lycos.com
07582,lycos.com
07582,lycos.com
07582,lycos.com
07582,ibr.net
01830,gmail.com
01830,mi.ras.ru
01830,gmail.com
01830,yandex.ru
01830,gmail.com
01830,mi.ras.ru
06051,gmail.com
06051,gmail.com
06051,bose.res.in
06051,gmail.com
06051,bose.res.in
04009,gmail.com
03000,yahoo.co.in
00509,ias.edu
09028,allenai.org
04386,ieee.org
04386,ieee.org
04386,gmail.com
04386,gmail.com
10501,ufpel.edu.br
08336,imis.athena-innovation.gr
08336,email.address
04411,riken.jp
00521,163.com
00521,yahoo.co.uk
09505,gmail.com
05941,asiaa.sinica.edu.tw
05941,asiaa.sinica.edu.tw
06138,roe.ac.uk
08619,gmail.com
07429,126.com
00245,mail.ru
00245,mi.ras.ru
00245,mail.ru
00245,mi.ras.ru
01661,hotmail.fr
01661,gmail.com
04332,csiro.au
08473,googlemail.com
08473,gmail.com
00568,gmail.com
01582,everyshi.sty
01582,i2.org
04037,wias-berlin.de
08894,gmail.com
02446,mail.ru
02446,mail.ru
09934,aau.at
09934,aau.at
07516,gmail.com
07516,gmail.com
03770,gmail.com
07922,imag.com
07922,fictional.edu
07922,fictional.edu
04155,univ-fcomte.fr
02047,icfo.eu
02047,icfo.es
01673,mis.mpg.de
09389,gmail.com
09389,gmail.com
09389,gmail.com
09389,gmail.com
09389,aol.com
01631,kias.re.kr
01631,kias.re.kr
00050,bnl.gov
06161,in.ibm.com
06161,cse.iitd.ac.in
06161,gmail.com
06161,nsit.net.in
04229,beauxbatons.edu
09571,i1.org
09571,i2.org
08889,inria.fr
08889,yahoo.co.uk
05617,uvt.nl
07097,163.com
00684,elsevier.com
00209,jd.com
00209,jd.com
00209,acm.org
00209,jd.com
03962,gmail.com
01039,risc.jku.at
01069,nokia-bell-labs.com
07047,gmail.com
04982,inria.fr
06188,outinto.space
06188,gmail.com
06188,gmail.com
06188,intergga.ch
06188,mail.ru
02318,intel.com
02318,intel.com
02318,intel.com
02318,thesimpsons.com
03020,inasan.ru
03020,inasan.ru
03020,inasan.ru
03020,inasan.ru
00085,gmail.com
06195,stsci.edu
10268,gmail.com
10268,gmail.com
08433,gmail.com
09315,gmail.com
04209,yahoo.in
04209,gmail.com
00348,math.cnrs.fr
00235,gmail.com
00235,gmail.com
05147,gmail.com
05147,alibaba-inc.com
05147,gowild.cn
00413,gmail.com
00413,gmail.com
02946,inra.fr
02483,nist.gov
02483,nist.gov
05842,unilab.edu.br
10121,microsoft.com
10121,adobe.com
05491,gmail.com
10512,parisdescartes.fr
10512,parisdescartes.fr
10348,ectstar.eu
00622,fuw.edu.pl
00622,fuw.edu.pl
07901,iiserb.ac.in
07901,yahoo.co.in
07901,iiserb.ac.in
03242,institution.edu
08396,gmail.com
05453,gmail.com
05453,gmail.com
05453,gmail.com
05453,gmail.com
05453,gmail.com
05453,gmail.com
05453,gmail.com
05453,gmail.com
05453,gmail.com
05453,gmail.com
05453,gmail.com
05453,gmail.com
05453,gmail.com
05453,gmail.com
00273,gmail.com
10152,akane.waseda.jp
09117,gmail.com
06542,163.com
06542,163.com
06074,hess-experiment.eu
08078,sandia.gov
08078,sandia.gov
07555,gmail.com
02290,galaxy.far.far.away
10544,sckcen.be
05719,gmail.com
07674,xyz.com
07674,xyz.com
07674,thesimpsons.com
05077,gate.sinica.edu.tw
08683,uamail.cl
08683,cefca.es
00135,iium.edu.my
02041,cea.fr
06276,LaTeXTemplates.com
04032,vmware.com
04032,vmware.com
02408,gmail.com
02408,icranet.org
02408,icra.it
05936,aliyun.com
10455,nbi.dk
10062,math.nsc.ru
09444,lnu.se
09444,lnu.se
09444,br.ibm.com
08617,neel.cnrs.fr
02409,iisermohali.ac.in
02409,iisermohali.ac.in
06080,oa-abruzzo.inaf.it
10284,nao.cas.cn
10284,nao.cas.cn
10284,nao.cas.cn
10284,nao.cas.cn
10143,gmail.com
02629,gmail.com
10017,airbus.com
10017,airbus.com
10017,esa.int
00213,gmail.com
08169,gmail.com
07145,gmail.com
01139,iisermohali.ac.in
01139,gmail.com
04143,foo.com
05852,csiro.au
01775,gmail.com
07304,math.upb.de
07304,math.tu-dortmund.de
08016,gmail.com
05447,mpi-hd.mpg.de
05447,mpi-hd.mpg.de
05447,mpi-hd.mpg.de
07653,ds.mpg.de
04044,meo.pt
04044,mail.telepac.pt
08811,163.com
07793,informs.org
01758,gmail.com
01758,gmail.com
01758,gmail.com
03597,thesimpsons.com
10518,gmail.com
10518,gmail.com
01376,gmail.com
01376,eit.lth.se
01376,gmail.com
06568,institution.edu
05057,telecom-paristech.fr
04871,google.com
03748,conicet.gov.ar
03748,centralesupelec.fr
03394,gmail.com
03394,gmail.com
09167,gmail.com
09498,edu.umi.ac.ma
09498,univ-fcomte.fr
08786,gmail.com
04276,oact.inaf.it
02632,math.cas.cz
02226,gmail.com
02226,irif.fr
01083,ct.infn.it
01083,cft.edu.pl
02282,mi.ras.ru
06097,astro.unistra.fr
06097,astro.unistra.fr
06097,aob.rs
06097,aob.rs
06097,aob.rs
06097,ao.ru
06886,gmail.com
01774,163.com
04775,kent.ac.uk
08325,gmail.com
03379,research.iiit.ac.in
03379,iiit.ac.in
06592,wiley.co.uk
06592,wiley.co.uk
02527,gmail.com
07307,gmail.com
02237,pi.infn.it
02178,gmail.com
02178,yandex-team.ru
02178,microsoft.com
02099,mail.mil
05723,icfo.eu
05723,icfo.eu
02457,uva.edu
02457,uva.edu
02278,ucdenver.edu
03085,eso.org
04943,gmail.com
07240,llnl.gov
06098,gmail.com
06704,protonmail.com
06704,protonmail.com
00342,institution.edu
06927,theor.jinr.ru
06927,gmail.com
06927,theor.jinr.ru
06927,na.infn.it
08471,zoho.com
08471,zoho.com
09880,math.hr
09880,math.hr
10425,gmail.com
10425,iiit.ac.in
10425,research.iiit.ac.in
10425,students.iiit.ac.in
10425,iiit.ac.in
05424,jpl.nasa.gov
06217,mail.com
06217,gmail.com
06805,ijcai-17.org
06805,163.com
03361,mpsd.mpg.de
08997,aptaracorp.com
08997,fxpal.com
08997,fxpal.com
08997,fxpal.com
08997,fxpal.com
03949,gmail.com
08163,adobe.com
08163,adobe.com
05045,gmail.com
05045,ujf.cas.cz
06478,iiserkol.ac.in
06478,gmail.com
01551,cern.ch
07620,gmail.com
07620,gmail.com
07620,gmail.com
03230,gmail.com
01337,gmail.com
04441,ieee.org
10422,math.rs
10422,math.rs
02876,u-fukui.ac.jp
07696,gmail.com
05448,arcetri.astro.it
05448,uni2.edu
00469,space.bas.bg
00469,nriag.sci.eg
04404,s-vfu.ru
01370,yahoo.co.in
01370,gmail.com
01370,rediffmail.com
01370,yahoo.com
01370,gmail.com
05995,riken.jp
09257,elsevier.com
00721,renyi.hu
00721,renyi.hu
09108,i2.org
02834,gmail.com
08284,gmail.com
09125,beauxbatons.edu
05547,gmail.com
05894,glasgow.ac.uk
01005,na.astro.it
01005,na.astro.it
01005,aas.org
10323,gmail.com
06663,iaa.es
06663,iaa.es
06663,iaa.es
06663,iaa.es
03229,gmail.com
03595,eurecom.fr
03595,ieee.org
01358,hotmail.com
10255,yahoo.com
01273,163.com
10150,email.address
03795,gmail.com
06332,galaxy.far.far.away
04963,163.com
09300,gmail.com
03348,gmail.com
01058,gmail.com
03030,gmail.com
03030,gmail.com
04213,pucv.cl
04213,pucv.cl
02653,institution.edu
04552,ieee.org
00645,institution.edu
07640,gmail.com
07762,hitwh.edu.cn
01596,blippar.com
01596,blippar.com
01596,blippar.com
06265,gmail.com
06265,gmail.com
06265,gmail.com
06265,gmail.com
06265,gmail.com
06265,gmail.com
05210,cuhk.edu.cn
07139,ipp.mpg.de
09512,gmail.com
07309,bobfernholz.com
03354,gmail.com
05325,gmail.com
05457,cognitionresearch.org
05457,cognitionresearch.org
05766,live.fr
03026,mis.mpg.de
03026,sunypoly.edu
08877,icmp.lviv.ua
01964,126.com
07383,math.ias.edu
08006,gmail.com
06761,i1.org
06761,i2.org
08417,sxnu.edu.cn
08417,phys.sinica.edu.tw
05319,ipmu.jp
08299,lab.ntt.co.jp
01281,sileane.com
05964,outlook.com
05494,silpakorn.edu
07528,ffri.hr
07528,ffri.hr
09087,pwr.edu.pl
02730,sample.com
02730,sample.com
02730,sample.com
02730,sample.com
02730,sample.com
02730,sample.com
02730,sample.com
02730,sample.com
02730,sample.com
02730,sample.com
02730,sample.com
02730,sample.com
02730,sample.com
02730,sample.com
02730,sample.com
08832,math.cnrs.fr
07726,gmail.com
07726,kias.re.kr
07726,kias.re.kr
02074,gmail.com
02031,i1.org
02031,i1.org
02031,i2.org
00739,gmail.com
10373,desy.de
01249,163.com
01249,ieee.org
10164,ectstar.eu
10164,roma1.infn.it
10164,anl.gov
05767,live.fr
02095,gmail.com
07364,prl.res.in
08945,ras.org.uk
08945,ras.org.uk
06042,gmail.com
06042,ashoka.edu.in
00922,math.tifr.res.in
00922,C.8pc
00922,C.8pc
00922,C.8pc
00922,C.8pc
00922,C.8pc
00922,C.8pc
00922,C.8pc
00922,C.8pc
00922,C.6pc
00922,C.8pc
00922,C.8pc
00922,C.8pc
00922,C.8pc
00922,C.8pc
00922,C.6pc
05137,yahoo.com
05137,gmail.com
07177,lnf.infn.it
01780,inria.fr
02248,savba.sk
09993,iceht.forth.gr
03506,gmail.com
03506,mib.infn.it
07080,paralleldots.com
07080,paralleldots.com
02847,mat.uniroma2.it
02847,gmail.com
00461,unic.cnrs-gif.fr
05038,ign.fr
05038,ign.fr
03803,kinr.kiev.ua
09689,oabo.inaf.it
07699,gmail.com
09998,UGent.be
02899,doktorant.umk.pl
02899,umk.pl
00350,yahoo.com
06200,gmail.com
06200,gmail.com
02878,lnf.infn.it
03163,contextere.com
10000,163.com
10000,zzuli.edu.cn
10000,gs.zzu.edu.cn
03503,ias.edu
06572,gmail.com
09243,isibang.ac.in
08310,craft-ai.fr
08310,sfr.fr
07475,gmail.com
03355,uni-corvinus.hu
01339,gmail.com
01339,gmail.com
10600,ipp.mpg.de
10600,ipp.mpg.de
01292,ynu.jp
02634,astropy.org
10021,xmu.edu.my
03605,ipicyt.edu.mx
02639,sina.com
08423,phy.hr
10489,mi.ras.ru
10489,gmail.com
10489,gmail.com
05599,gmail.com
05599,126.com
08847,gmail.com
01353,zenuity.com
07896,institution.edu
05251,ya.ru
01613,cse.ohio-state.edu
08775,fing.edu.uy
04402,gssi.infn.it
04402,gssi.infn.it
01939,ajd.czest.pl
00755,sa.infn.it
07912,gmail.com
08145,iac.es
04615,pd.infn.it
09656,lbl.gov
02268,gmail.com
06002,gmail.com
06764,fis.cinvestav.mx
06764,fis.cinvestav.mx
06764,fis.cinvestav.mx
02502,gmail.com
02502,wias-berlin.de
00675,hotmail.com
01017,gmail.com
09325,tokai-u.jp
09325,tokai-u.jp
07872,gmail.com
03185,ucdenver.edu
05286,cern.ch
09345,outlook.com
09345,ieee.org
09345,gmail.com
01323,univ-paris-diderot.fr
01895,oca.eu
09480,renyi.hu
02788,sigopt.com
03769,na.infn.it
03769,saske.sk
03769,hotmail.com
03769,na.infn.it
03769,saske.sk
03769,hotmail.com
01022,gmail.com
01962,inbox.ru
02162,gmail.com
06309,gmail.com
06309,tencent.com
08226,kit.edu
08226,kit.edu
08226,kit.edu
01912,iran.ir
01912,ipm.ir
01912,one.univ
01912,one.univ
01977,gmail.com
00572,yahoo.fr
00572,gmail.com
00572,yahoo.com
00572,yahoo.com
02171,ens-paris-saclay.fr
02171,ens-paris-saclay.fr
04827,gmail.com
04827,fe.edu.vn
09781,thesimpsons.com
03841,lpsc.in2p3.fr
00522,mycit.ie
02271,126.com.cn
02271,hotmail.com
06124,gmail.com
06124,gmail.com
03789,briat.info
03789,gipsa-lab.grenoble-inp.fr
03789,2.60GHz
04614,gmail.com
08990,yahoo.fr
08990,gmail.com
08990,yahoo.fr
02642,cortilabs.com
02642,biomediq.com
06016,swansea.ac.uk
08204,inasan.ru
08204,inasan.ru
08204,inasan.ru
08204,urfu.ru
09111,ieee.org
01744,imj-prg.fr
05536,gmail.com
08774,cmat.edu.uy
10215,stsci.edu
10215,stsci.edu
05841,astro-udec.cl
05841,astro-udec.cl
05841,astro-udec.cl
08560,kacst.edu.sa
08713,westernsydney.edu.au
04568,iucaa.in
04568,oca.eu
09468,autsubmit.com
09468,gmail.com
09468,qq.com
09468,ieee.org
09468,ieee.org
09468,qq.com
09468,qq.com
09468,gmail.com
09468,qq.com
09468,ieee.org
09468,ieee.org
09468,qq.com
09468,ieee.org
09468,qq.com
09468,ieee.org
09468,qq.com
09468,ieee.org
09468,ieee.org
09468,qq.com
09468,ieee.org
09468,ieee.org
09468,qq.com
09468,ieee.org
09468,ieee.org
09468,qq.com
09468,ieee.org
09468,ieee.org
09468,qq.com
09468,ieee.org
09468,ieee.org
09468,qq.com
09468,ieee.org
06365,uhk.cz
06365,uhk.cz
07422,univ-paris-est.fr
06011,mpi-inf.mpg.de
06011,mpi-inf.mpg.de
06011,mpi-inf.mpg.de
09873,mclink.it
10127,iap.fr
02098,live.com
02098,ts.infn.it
06635,gmail.com
05353,ieee.org
05353,crc.gc.ca
10169,gmail.com
02035,iacs.res.in
02035,iacs.res.in
01085,forth.gr
01085,telecom-paristech.fr
01085,caida.org
01546,ilt.kharkov.ua
10491,icloud.com
04609,corporation.com
04609,marysville-ohio.com
04609,affiliation.org
04609,researchlabs.org
04609,amesres.org
04609,prl.com
04609,affiliation.org
04609,consortium.net
10320,faculty.chiba-u.jp
01234,163.com
01234,163.com
09171,126.com
10603,Mtok.0
01888,mpi-hd.mpg.de
01888,mpi-hd.mpg.de
09348,ams.org
04570,iaa.es
09085,gmail.com
04289,imt-lille-douai.fr
08164,desy.de
10374,ca.infn.it
10374,bo.infn.it
10374,bo.infn.it
10374,na.infn.it
10374,ca.infn.it
04729,kias.re.kr
04729,kias.re.kr
06894,mbnexplorer.com
02765,gmail.com
05683,yahoo.fr
05683,gmail.com
07094,uni-due.de
05260,iceht.forth.gr
04210,gmail.com
01368,libero.it
06435,yahoo.it
07719,cmi.ac.in
07719,mri.ernet.in
00395,phys.sinica.edu.tw
05654,inbox.ru
00472,thesimpsons.com
02621,gmail.com
08917,endgame.com
08917,endgame.com
08917,endgame.com
02885,gmail.com
02885,gmail.com
03543,math.hr
05741,ign.fr
05741,ign.fr
05126,gmail.com
08586,siam.org
08586,siam.org
08586,f-secure.fi
05898,0.4
00468,gmail.com
02663,sacksteder.com
08199,list.ru
01325,ilt.kharkov.ua
01325,ilt.kharkov.ua
03363,dvfu.ru
03363,dvfu.ru
03363,gmail.com
03363,dvfu.ru
05937,acm.org
05937,hq.acm.org
01201,lbl.gov
07928,saha.ac.in
07928,saha.ac.in
07928,hri.res.in
07928,gmail.com
07358,citi.com
06375,gmail.com
06375,elsevier.com
06441,yahoo.com
06910,bcamath.org
07334,math.bas.bg
06590,cse.ohio-state.edu
10073,163.com
01198,i2.org
00260,gmail.com
00260,na.infn.it
06747,guillermo.com.au
09622,mat.uc.cl
02738,galaxy.far.far.away
08172,me.com
02457,anotherco.edu
02457,author.ac.uk
02457,another.com
02457,another.com
02457,anotherco.com
02457,author.fr
02457,umbhaliu.ac.za
05324,cup.ac.in
05324,yahoo.com
03451,iiap.res.in
07525,up.krakow.pl
01609,gmail.com
07531,gmail.com
05091,google.com
01836,iiserb.ac.in
01836,iiserb.ac.in
01836,iiserb.ac.in
09252,163.com
04233,gmail.com
08401,cern.ch
03489,gmail.com
03489,gmail.com
09794,elsevier.com
04296,microsoft.com
09246,UGent.be
09246,UGent.be
08745,gmail.com
01469,aspuru.com
03958,mat.uniroma2.it
06834,gmail.com
09553,blythinstitute.org
01694,unimore.it
01815,ihep.ru
01923,lanl.gov
01923,lanl.gov
09474,ing.iac.es
09052,oist.jp
10437,hq.acm.org
10437,hq.acm.org
07389,163.com
00527,wolfram.com
00527,wolfram.com
00527,gmail.com
00527,gmail.com
00527,wolfram.com
00527,wolfram.com
00527,wolfram.com
06146,fast.ai
06146,ruder.io
04597,gmail.com
03676,sandia.gov
03676,sandia.gov
06600,obspm.fr
01961,sandia.gov
01961,sandia.gov
01961,sandia.gov
01961,gmail.com
01961,sandia.gov
07734,gmail.com
07734,beauxbatons.edu
03398,theor.jinr.ru
03398,yerphi.am
03398,theor.jinr.ru
08691,greyc.ensicaen.fr
10315,nims.go.jp
02105,gmail.com
02105,imsc.res.in
01156,elsevier.com
01205,yahoo.fr
02111,cimat.mx
02111,cimat.mx
05813,ijs.si
05813,irb.hr
03578,gmail.com
03578,gmail.com
00238,gmail.com
00238,posteo.net
09464,gmail.com
09464,ifisc.uib-csic.es
00555,bjtu.edu.cn
03050,icmat.es
05272,teleport.com
05272,aps.org
09152,on.br
09152,hipparch.uheaven.space
02066,nokia-bell-labs.com
01423,telefonica.com
01423,eden.co.uk
01227,inp.nsk.su
07397,hnu.edu.cn
00587,phys.sinica.edu.tw
00587,phys.sinica.edu.tw
00163,gmail.com
00163,gmail.com
06068,email.com
05044,ipmu.jp
07545,nao.cas.cn
07545,nao.cas.cn
03284,inra.fr
04428,126.com
04428,t-com.me
04428,isichennai.res.in
08237,csiro.au
00896,mpim-bonn.mpg.de
05637,research.att.com
09093,udd.cl
09093,udd.cl
01445,lncmi.cnrs.fr
05120,flatironinstitute.org
05120,iap.fr
10313,gmail.com
00741,gmail.com
02071,gmail.com
06667,osa.org
00388,samsung.com
00388,elsevier.com
02799,ieee.org
02799,bjtu.edu.cn
05343,hotmail.com
05343,gmail.com
08074,ericsson.com
08074,santannapisa.it
08074,santannapisa.it
08074,beauxbatons.edu
10451,schwenk-nebbe.com
06664,ieee.org
06664,thesimpsons.com
06664,ieee.org
06664,gmail.com
06664,mail.nutn.edu.tw
06664,tmu.ac.jp
03084,pppl.gov
05725,somewhere.com
05725,gmail.com
07044,0.4
05581,foxmail.com
08844,irap.omp.eu
00699,gmx.de
03266,iosb.fraunhofer.de
05080,gmail.com
06652,gmail.com
04623,authorea.com
08614,i2.org
08614,nvidia.com
08614,pingan.com.cn
08614,nih.gov
08627,institution.edu
09660,aei.mpg.de
09660,usz.edu.pl
09660,usz.edu.pl
02021,i2r.a-star.edu.sg
02021,gmail.com
08762,gmail.com
03637,lahoreschool.edu.pk
08937,gmail.com
08937,gmail.com
06285,cc.nctu.tw
06153,csiro.au
06153,ieee.org
08615,llnl.gov
06773,tifrbng.res.in
06773,gmail.com
06773,gmail.com
09440,gmail.com
09440,gmail.com
03524,rigetti.com
03524,gmail.com
03524,gmail.com
06569,gmail.com
06569,gmail.com
06569,gmail.com
10419,dlr.de
10419,wp.pl
00738,yahoo.com
09555,i1.org
09555,baidu.com
09555,tencent.com
09555,baidu.com
09555,baidu.com
07001,gmail.com
07001,gmail.com
06001,hcmus.edu.vn
06001,gmail.com
06001,hcmus.edu.vn
05978,physics.iitd.ac.in
08612,plos.org
08612,plos.org
03192,163.com
03192,gmail.com
06864,gmail.com
06864,gmail.com
08191,telcaria.com
08191,telcaria.com
08191,telcaria.com
05856,gmail.com
05856,nokia-bell-labs.com
05856,beauxbatons.edu
05291,kias.re.kr
09460,cbk.waw.pl
08467,dlr.de
08467,dlr.de
08467,dlr.de
01928,bayesgroup.ru
01928,skolkovotech.ru
01928,figurnov.ru
01928,skoltech.ru
00415,elsevier.com
09044,gmail.com
09044,mail.uec.jp
01975,163.com
02410,protonmail.com
08813,desy.de
10408,acm.org
10408,acm.org
06475,siemens.com
06475,institution2.com
04473,gmail.com
10442,collaborators.com
03048,telecom-paristech.fr
03048,telecom-paristech.fr
03048,centralesupelec.fr
08595,math.uni-luebeck.de
08595,kit.edu
02682,math.cnrs.fr
01784,gmail.it
02648,prl.res.in
04648,yahoo.com
06772,tifrbng.res.in
06772,gmail.com
06772,isibang.ac.in
06772,gmail.com
08158,isti.cnr.it
07200,maths.univ.edu.au
07444,nifty.com
09429,hbku.edu.qa
05253,utia.cas.cz
07493,pau.edu.tr
07493,pau.edu.tr
07322,imj-prg.fr
09287,lebedev.ru
01286,gmail.com
01286,gmail.com
09540,wias-berlin.de
08005,imati.cnr.it
02990,ipp.mpg.de
08763,yahoo.com
02486,heig-vd.ch
02486,heig-vd.ch
00253,gmail.com
05910,usm.cl
05910,mail.pucv.cl
00957,laposte.net
02723,aas.org
01404,ens-paris-saclay.fr
01404,urfu.ru
07152,univ-fcomte.fr
08489,ib.edu.ar
03381,gmail.com
03381,gmail.com
04067,thesimpsons.com
01633,alibaba-inc.com
01633,gmail.com
04398,cup.edu.cn
06897,gmail.com
06897,gmail.com
06897,mail.ru
06897,mail.ru
06897,gmail.com
06897,yandex.ru
03272,apctp.org
01701,gmail.com
05993,geeps.centralesupelec.fr
05993,geeps.centralesupelec.fr
09077,swu.edu.cn
09077,elsevier.com
10306,math.nsc.ru
02305,nasa.gov
02503,gmail.com
02503,gmail.com
02503,gmail.com
02503,gmail.com
05903,predsci.com
02843,prl.res.in
02843,pd.infn.it
08561,raet.com
08561,gmail.com
08561,icmat.es
07018,iiap.res.in
07018,gmail.com
07018,iiap.res.in
10110,gmail.com
03859,jku.at
02178,keyval.sty
02178,keyval.sty
09987,gmail.com
04876,gmail.com
06557,iucaa.in
06557,tifr.res.in
06557,rri.res.in
03707,plos.org
03707,plos.org
04373,nao.cas.cn
04373,nao.cas.cn
09968,gmail.com
00934,iff.csic.es
03632,hotmail.com
05159,swisscom.com
05159,swisscom.com
05159,swisscom.com
05159,swisscom.com
07784,gmail.com
04131,copernicus.org
02496,fuji.waseda.jp
02496,waseda.jp
02496,beauxbatons.edu
01380,mat.uniroma2.it
05963,gmail.com
03086,nist.gov
09972,aei.mpg.de
01497,flatironinstitute.org
03455,aist.go.jp
06737,autsubmit.com
08135,ehu.eus
08135,ehu.eus
08304,elsevier.com
08304,ujf.cas.cz
08304,uhk.cz
10266,foxmail.com
02217,gmail.com
02217,gmail.com
02604,apc.in2p3.fr
04575,gmail.com
07218,sandia.gov
07218,sandia.gov
07218,sandia.gov
03232,zzu.edu.cn
03232,zzu.edu.cn
03232,zzu.edu.cn
03232,zzu.edu.cn
10142,loria.fr
10142,loria.fr
10142,loria.fr
08373,bose.res.in
08373,gmail.com
08373,bose.res.in
04574,gmail.com
08054,lam.fr
05829,gmail.com
05829,gmail.com
05829,utfpr.edu.br
05829,utfpr.edu.br
03946,unrn.edu.ar
09092,i1.org
09092,ets.org
09092,ets.org
01655,solar.isas.jaxa.jp
01658,cdsl.kr
03181,lsst.org
03181,gmail.com
03181,lsst.org
03181,gmail.com
05600,asu.cas.cz
08331,unamur.be
09313,ncbj.gov.pl
03667,nao.cas.cn
03667,nao.cas.cn
03667,nao.cas.cn
03667,nao.cas.cn
03667,nao.cas.cn
03667,nao.cas.cn
03667,nao.cas.cn
03667,nao.cas.cn
03667,nao.cas.cn
03667,nao.cas.cn
03667,nao.cas.cn
03667,nao.cas.cn
03667,nao.cas.cn
03959,mat.uniroma2.it
05384,nordita.org
01889,icrar.org
00511,gmail.com
00511,gmail.com
10064,ujk.edu.pl
09355,elsevier.com
05613,corporation.com
05613,snowflake.net
05613,snowflake.net
07894,gmail.com
07894,physics.cz
07595,gmail.com
06861,e-geos.it
06861,e-geos.it
06861,e-geos.it
07510,univ-grenoble-aples.fr
00501,pnnl.gov
01218,lbl.gov
01218,nasa.gov
07524,umontpellier.fr
04608,predsci.com
04608,gmail.com
01275,chromium.org
01275,chromium.org
01275,chromium.org
01275,chromium.org
06636,ge.imati.cnr.it
06636,ustboniface.ca
06825,corporation.com
06825,marysville-ohio.com
06825,affiliation.org
06825,prl.com
06825,affiliation.org
06825,consortium.net
09531,yahoo.com
09531,yahoo.com
10283,riken.jp
04537,beauxbatons.edu
05535,siam.org
03835,gmail.com
03835,gmail.com
03835,gmail.com
04767,yahoo.com
04767,gmail.com
03008,gmail.com
00853,cognix.com
00853,cognix.com
00853,apple.com
00853,cognix.com
00853,twitter.com
00853,mailer.netflix.com
00853,facebookmail.com
00853,cognix.com
00853,mturk.com
00853,mturk.com
09483,oeaw.ac.at
06643,nao.ac.jp
08291,ieee.org
05358,iap.fr
05358,iap.fr
08779,gmail.com
01643,obspm.fr
00372,gmail.com
01566,bethanylb.edu
01566,bethanylb.edu
07443,riken.jp
04596,gmail.com
08622,simula.no
08622,simula.no
08622,mis.mpg.de
01145,live.fr
01145,gmail.com
05144,kit.edu
05144,kit.edu
10153,agu.org
10153,ipb.ac.rs
08820,gmail.com
08820,t-online.de
08820,gmail.com
03785,gmail.com
03785,yahoo.co.in
05572,gmail.com
06252,gmail.com
06366,gmail.com
03426,gmail.com
09733,gmail.com
09733,yahoo.com
09733,yahoo.fr
05417,raytheon.com
07055,inescporto.pt
04582,gmail.com
01982,math.bas.bg
10003,gmail.com
02114,126.com
02114,163.com
07129,cbpf.br
07100,gmail.com
08411,unicampania.it
03565,gmail.com
03514,oa-cagliari.inaf.it
10155,cyi.ac.cy
05172,iiserkol.ac.in
05172,iiserkol.ac.in
05172,gmail.com
08132,gmail.com
06533,uca.ma
06533,gmail.com
06533,gmail.com
02210,kbfi.ee
07684,usa.edu.co
05506,cimat.mx
02031,comcast.com
02031,i1.org
02031,i1.org
02031,i2.org
04758,de.bosch.com
07192,gmail.com
09466,northumbria.ac.uk
09408,inria.fr
04542,gmail.com
06399,aurak.ae
10362,inp.nsk.su
06469,zurich.ibm.com
06469,zurich.ibm.com
01384,yahoo.com
01384,yahoo.com
01384,yahoo.com
01384,yahoo.com
01384,lasu.edu.ng
03898,arm.com
02733,123mail.org
06212,renyi.hu
10583,europa-uni.de
10583,uni-due.de
02925,s.wu.ac.at
02575,gmail.com
08742,obspm.fr
08742,cea.fr
06206,gmail.com
05854,isti.cnr.it
08118,mi.ras.ru
08118,mi.ras.ru
06525,post.kek.jp
07642,uantwerpen.ac.be
03885,gmail.com
03885,gmail.com
04068,thesimpsons.com
04961,synopsys.com
02880,nao.cas.cn
02880,nao.cas.cn
01937,thesimpsons.com
00599,gmail.com
00599,gmail.com
00599,mpsd.mpg.de
04657,nao.cas.cn
01750,gmail.com
06698,mpip-mainz.mpg.de
03159,pi.infn.it
03021,gmail.com
00908,google.com
00908,google.com
00908,google.com
03618,gmail.com
01612,thesimpsons.com
04359,centralesupelec.fr
04359,centralesupelec.fr
04359,centralesupelec.fr
05272,gmail.com
05272,hri.res.in
05272,hri.res.in
05272,gmail.com
07902,univ-fcomte.fr
07902,univ-fcomte.fr
08716,tmu.ac.jp
02178,gmail.com
02441,aps.org
01681,somedomain.com
01681,thesimpsons.com
01681,somedomain.com
01681,thesimpsons.com
08412,nifs.ac.jp
02510,gmail.com
05361,thalesgroup.com
01612,thesimpsons.com
06010,imj-prg.fr
00944,amsmath.sty
00944,cnr.it
03686,aip.de
03686,aip.de
03686,aip.de
04264,gmail.com
04264,gmail.com
00843,mpi-inf.mpg.de
06004,gmail.com
05344,nasa.gov
00720,iac.es
09335,adobe.com
09335,gmail.com
10058,elsevier.com
08521,gao.spb.ru
08521,gao.spb.ru
01493,gmail.com
03154,kek.jp
07332,gmail.com
07326,math.univ-paris-diderot.fr
04149,gmail.com
04149,adfa.edu.au
04149,gmail.com
01031,126.com
10434,shanghaitech.edu
10434,gmail.com
01659,ifmpan.poznan.pl
02345,im2np.fr
00373,gmail.com
06804,gmail.com
07736,gmail.com
05773,inbox.ru
05773,inbox.ru
05773,inbox.ru
05773,inbox.ru
05773,inbox.ru
05118,institution.edu
00783,hotmail.com
00783,elsevier.com
